40.817543211728974,0.15294117647058825,"(4, 6)","(8, 16)",1.4
12.819015852127459,0.011764705882352941,"(5, 7)","(8, 16)",0.9
21.88225439213544,0.47058823529411764,"(4, 6)","(24, 32)",1.05
8.309551276832188,0.3411764705882353,"(3, 5)","(24, 32)",1.4
5.7114993510969345,0.4647058823529412,"(3, 7)","(8, 32)",1.05
12.227116368617194,0.07647058823529412,"(5, 7)","(8, 16)",1.4
8.493458357461032,0.13529411764705881,"(3, 5)","(24, 32)",1
25.796281670122337,0.10588235294117647,"(4, 5)","(16, 32)",1
16.370278814584722,0.5294117647058824,"(4, 5)","(16, 24)",1.05
11.240947929269938,0.029411764705882353,"(5, 7)","(16, 24)",0.9
40.23321263299847,0.07647058823529412,"(4, 6)","(16, 24)",0.9
8.372902257085029,0.4470588235294118,"(5, 6)","(24, 32)",1.05
9.17295968836419,0.3,"(3, 5)","(16, 24)",1.4
9.173338098697487,0.5352941176470588,"(3, 6)","(8, 24)",1.05
27.65818243802388,0.08823529411764706,"(4, 5)","(16, 24)",0.9
21.41711426367536,0.15294117647058825,"(3, 4)","(16, 32)",1
8.491349779465516,0.13529411764705881,"(3, 5)","(24, 32)",1
19.527185209670424,0.36470588235294116,"(3, 4)","(24, 32)",1.4
18.288850230309485,0.4647058823529412,"(4, 7)","(16, 24)",1.05
17.4742828359514,0.07058823529411765,"(5, 6)","(8, 32)",1
22.0347119056031,0.011764705882352941,"(6, 7)","(8, 16)",0.9
36.47868022720713,0.2823529411764706,"(4, 6)","(8, 32)",1.4
7.400929440861335,0.38823529411764707,"(5, 7)","(8, 16)",1.05
22.096104472983704,0.1588235294117647,"(3, 4)","(8, 32)",1
28.50078612963673,0.08823529411764706,"(4, 5)","(8, 24)",1
9.03144306651076,0.34705882352941175,"(3, 5)","(8, 32)",1.4
22.218130496650264,0.011764705882352941,"(6, 7)","(8, 16)",1
17.200700115624947,0.5294117647058824,"(4, 5)","(8, 24)",1.05
11.280947753029109,0.38823529411764707,"(6, 7)","(16, 24)",1.05
22.859998331175014,0.47058823529411764,"(4, 6)","(16, 32)",1.05
16.80532800894551,0.08823529411764706,"(3, 6)","(8, 24)",0.9
28.035871666774856,0.058823529411764705,"(4, 7)","(16, 32)",1
9.792807138149678,0.4117647058823529,"(6, 7)","(24, 32)",1.05
18.893994828854225,0.023529411764705882,"(6, 7)","(8, 32)",0.9
19.773181632748145,0.023529411764705882,"(6, 7)","(16, 24)",0.9
11.877643378741686,0.4117647058823529,"(6, 7)","(8, 24)",1.05
12.497265624186731,0.5352941176470588,"(3, 4)","(16, 24)",1.05
28.802995396008388,0.1588235294117647,"(4, 5)","(8, 16)",1.4
22.127631335031868,0.1588235294117647,"(3, 4)","(8, 32)",0.9
11.830558241672957,0.047058823529411764,"(5, 7)","(8, 24)",0.9
40.00273815047385,0.07647058823529412,"(4, 6)","(16, 24)",1
19.223890953807082,0.023529411764705882,"(6, 7)","(8, 32)",0.9
11.3920915681556,0.029411764705882353,"(5, 7)","(16, 24)",0.9
9.59439558830256,0.14705882352941177,"(5, 7)","(16, 32)",1.4
17.11767144439725,0.08823529411764706,"(3, 6)","(8, 24)",1
17.236079672803598,0.08823529411764706,"(3, 6)","(8, 24)",0.9
9.55025070680229,0.13529411764705881,"(3, 5)","(8, 32)",0.9
26.15144231747524,0.09411764705882353,"(3, 4)","(8, 16)",1
17.02452753620481,0.19411764705882353,"(3, 6)","(8, 16)",1.4
45.266827861055525,0.023529411764705882,"(4, 6)","(8, 16)",0.9
10.392014140472947,0.4176470588235294,"(6, 7)","(16, 32)",1.05
11.700328648203932,0.18235294117647058,"(3, 7)","(8, 16)",1.4
23.15766725438763,0.14705882352941177,"(3, 4)","(16, 24)",0.9
21.183454703114048,0.01764705882352941,"(6, 7)","(8, 24)",1
6.2625864981717685,0.47058823529411764,"(3, 5)","(8, 16)",1.05
15.189011059110081,0.5176470588235295,"(4, 5)","(16, 32)",1.05
24.149464775362386,0.47058823529411764,"(4, 6)","(8, 32)",1.05
23.390595989656827,0.14705882352941177,"(3, 4)","(16, 24)",1
18.689376291661752,0.07058823529411765,"(3, 6)","(8, 16)",0.9
41.675757152454885,0.07647058823529412,"(4, 6)","(8, 24)",1
15.445882044575646,0.23529411764705882,"(5, 6)","(24, 32)",1.4
11.227389814401626,0.38235294117647056,"(5, 6)","(8, 16)",1.05
21.84682349541363,0.3235294117647059,"(3, 4)","(16, 24)",1.4
24.477268004663394,0.1411764705882353,"(3, 4)","(8, 24)",0.9
16.183899091145403,0.45294117647058824,"(4, 7)","(24, 32)",1.05
11.785973285624399,0.5235294117647059,"(3, 4)","(16, 32)",1.05
8.807504407272539,0.3411764705882353,"(3, 5)","(16, 32)",1.4
10.924037646722617,0.06470588235294118,"(5, 7)","(8, 32)",1
9.859340121833101,0.4117647058823529,"(6, 7)","(24, 32)",1.05
20.029016898311845,0.36470588235294116,"(3, 4)","(24, 32)",1.4
12.777282806040066,0.011764705882352941,"(5, 7)","(8, 16)",1
21.195935290611413,0.1588235294117647,"(3, 4)","(24, 32)",1
17.792796357246473,0.07058823529411765,"(5, 6)","(8, 32)",1
5.569086875305075,0.4294117647058823,"(5, 7)","(24, 32)",1.05
22.296767066756313,0.47058823529411764,"(4, 6)","(24, 32)",1.05
5.733408971300859,0.5529411764705883,"(3, 5)","(8, 24)",1.05
18.66028205834855,0.023529411764705882,"(6, 7)","(16, 32)",1
5.454513052433696,0.5352941176470588,"(3, 5)","(16, 24)",1.05
9.482381772719668,0.09411764705882353,"(3, 7)","(24, 32)",0.9
17.834188190290924,0.1,"(6, 7)","(16, 32)",1.4
10.551026708772032,0.03529411764705882,"(5, 7)","(16, 32)",0.9
21.186606159793563,0.01764705882352941,"(6, 7)","(8, 24)",0.9
17.26795480228558,0.08823529411764706,"(3, 6)","(8, 24)",1
16.69551249291313,0.5294117647058824,"(4, 5)","(16, 24)",1.05
23.259045143499574,0.14705882352941177,"(3, 4)","(16, 24)",0.9
12.297500745899796,0.5176470588235295,"(3, 4)","(8, 32)",1.05
19.926014127722773,0.36470588235294116,"(3, 4)","(24, 32)",1.4
28.734090436718116,0.19411764705882353,"(4, 7)","(8, 24)",1.4
34.59980234278984,0.023529411764705882,"(4, 7)","(8, 16)",1
16.90915980116985,0.17647058823529413,"(6, 7)","(24, 32)",1.4
38.05741748390718,0.07058823529411765,"(4, 6)","(24, 32)",0.9
15.110087089471117,0.11764705882352941,"(3, 6)","(24, 32)",1
23.679649002898213,0.14705882352941177,"(3, 4)","(16, 24)",0.9
21.20447511397336,0.01764705882352941,"(6, 7)","(8, 24)",0.9
23.288814537718828,0.3411764705882353,"(3, 4)","(8, 24)",1.4
22.80372020250033,0.1588235294117647,"(3, 4)","(8, 32)",0.9
29.03669205348176,0.058823529411764705,"(4, 7)","(16, 32)",1
8.655468254647838,0.13529411764705881,"(3, 5)","(24, 32)",1
11.021812418559353,0.06470588235294118,"(3, 5)","(8, 16)",1
24.921234285423346,0.3235294117647059,"(4, 5)","(16, 32)",1.4
8.38152823882488,0.4823529411764706,"(3, 6)","(16, 32)",1.05
9.947280414810207,0.27647058823529413,"(3, 7)","(8, 32)",1.4
15.862191355084628,0.2235294117647059,"(5, 6)","(16, 32)",1.4
8.581095691757563,0.13529411764705881,"(3, 5)","(24, 32)",1
10.876908063409191,0.06470588235294118,"(5, 7)","(8, 32)",0.9
19.333090341856376,0.4647058823529412,"(4, 7)","(8, 24)",1.05
32.206986551788376,0.058823529411764705,"(4, 7)","(8, 24)",1
9.238237492619325,0.09411764705882353,"(3, 7)","(24, 32)",0.9
5.67335934447155,0.5529411764705883,"(3, 5)","(8, 24)",1.05
28.224752265833125,0.4470588235294118,"(4, 6)","(8, 16)",1.05
10.437125180159448,0.03529411764705882,"(5, 7)","(16, 32)",1
16.474812611574382,0.17647058823529413,"(5, 6)","(16, 24)",1.4
16.0847811137293,0.11176470588235295,"(3, 6)","(8, 32)",0.9
16.746511726199078,0.052941176470588235,"(5, 6)","(16, 32)",0.9
31.27122439248615,0.03529411764705882,"(4, 5)","(8, 16)",0.9
11.960732225353746,0.4117647058823529,"(6, 7)","(8, 24)",1.05
28.183459033629717,0.1588235294117647,"(4, 5)","(8, 16)",1.4
21.72190455619314,0.15294117647058825,"(3, 4)","(16, 32)",0.9
23.13217659988116,0.47058823529411764,"(4, 6)","(16, 32)",1.05
14.793082157350296,0.11764705882352941,"(3, 6)","(24, 32)",0.9
9.142253283364175,0.34705882352941175,"(3, 5)","(8, 32)",1.4
5.223691920657285,0.5176470588235295,"(3, 5)","(8, 32)",1.05
27.69111487328171,0.058823529411764705,"(4, 7)","(24, 32)",1
9.747497489245907,0.4294117647058823,"(5, 6)","(16, 24)",1.05
6.747073070157599,0.4235294117647059,"(5, 7)","(8, 24)",1.05
28.61943463893239,0.1588235294117647,"(4, 5)","(8, 16)",1.4
5.477242408117078,0.48823529411764705,"(3, 7)","(16, 32)",1.05
10.76903877648756,0.06470588235294118,"(5, 7)","(8, 32)",0.9
25.062901882597885,0.5058823529411764,"(4, 6)","(16, 24)",1.05
24.099953636304516,0.1411764705882353,"(3, 4)","(8, 24)",0.9
15.329762388823175,0.23529411764705882,"(5, 6)","(24, 32)",1.4
18.605604477214833,0.13529411764705881,"(5, 6)","(8, 16)",1.4
11.386690818908788,0.38823529411764707,"(6, 7)","(16, 24)",1.05
9.105732682457212,0.34705882352941175,"(3, 5)","(8, 32)",1.4
24.195380883098796,0.47058823529411764,"(4, 6)","(8, 32)",1.05
4.968414788667725,0.5117647058823529,"(3, 5)","(16, 32)",1.05
25.583164191260057,0.21764705882352942,"(4, 7)","(24, 32)",1.4
22.806460021958333,0.3411764705882353,"(3, 4)","(8, 24)",1.4
16.528976500078684,0.5294117647058824,"(4, 5)","(16, 24)",1.05
27.654839639289303,0.08823529411764706,"(4, 5)","(16, 24)",1
9.070455055886516,0.5117647058823529,"(3, 6)","(16, 24)",1.05
11.97546586397504,0.058823529411764705,"(3, 7)","(8, 16)",1
9.488063073272025,0.5352941176470588,"(3, 6)","(8, 24)",1.05
23.075831107635853,0.47058823529411764,"(4, 6)","(16, 32)",1.05
10.389815595658149,0.18823529411764706,"(5, 7)","(8, 32)",1.4
30.58733367672577,0.1,"(4, 7)","(8, 16)",1.4
14.511601820012439,0.5176470588235295,"(4, 5)","(24, 32)",1.05
40.844685394167186,0.07647058823529412,"(4, 6)","(16, 24)",1
27.448739074254135,0.21764705882352942,"(4, 7)","(8, 32)",1.4
18.575904511969544,0.023529411764705882,"(6, 7)","(16, 32)",0.9
6.407546069815602,0.43529411764705883,"(5, 7)","(16, 24)",1.05
9.319805187138078,0.13529411764705881,"(3, 5)","(8, 32)",1
10.532481249512614,0.18823529411764706,"(5, 7)","(8, 32)",1.4
28.632016655056542,0.08823529411764706,"(4, 5)","(8, 24)",1
38.325654645107,0.07058823529411765,"(4, 6)","(24, 32)",1
11.359368771618328,0.15294117647058825,"(5, 7)","(8, 24)",1.4
23.87748995232094,0.47058823529411764,"(4, 6)","(8, 32)",1.05
25.060761528274508,0.10588235294117647,"(4, 5)","(24, 32)",0.9
25.07250100408693,0.3235294117647059,"(4, 5)","(8, 32)",1.4
41.917792860743496,0.07647058823529412,"(4, 6)","(8, 24)",0.9
41.5388633832257,0.07647058823529412,"(4, 6)","(8, 24)",1
8.664997266836435,0.13529411764705881,"(3, 5)","(24, 32)",0.9
5.874671448783628,0.4117647058823529,"(5, 7)","(16, 32)",1.05
5.687868519480802,0.5529411764705883,"(3, 5)","(8, 24)",1.05
24.16288162394528,0.47058823529411764,"(4, 6)","(8, 32)",1.05
37.426616698235755,0.07058823529411765,"(4, 6)","(24, 32)",1
10.003010626441824,0.11176470588235295,"(3, 5)","(8, 24)",1
15.322220973611946,0.2823529411764706,"(3, 6)","(16, 24)",1.4
9.960258531076105,0.052941176470588235,"(5, 7)","(24, 32)",0.9
22.053135888233456,0.47058823529411764,"(4, 6)","(24, 32)",1.05
25.974178920211795,0.09411764705882353,"(3, 4)","(8, 16)",1
23.939316078394512,0.47058823529411764,"(4, 6)","(8, 32)",1.05
16.85171779692661,0.052941176470588235,"(5, 6)","(16, 32)",0.9
9.925594143808432,0.14705882352941177,"(5, 7)","(16, 32)",1.4
23.920467227169244,0.47058823529411764,"(4, 6)","(8, 32)",1.05
12.569909349169137,0.5352941176470588,"(3, 4)","(16, 24)",1.05
12.04300479595613,0.5176470588235295,"(3, 4)","(8, 32)",1.05
17.551955496792935,0.07058823529411765,"(5, 6)","(8, 32)",0.9
16.161783402727114,0.09411764705882353,"(3, 6)","(16, 24)",1
16.148010591552403,0.11176470588235295,"(3, 6)","(8, 32)",0.9
13.163432192666031,0.35294117647058826,"(6, 7)","(8, 16)",1.05
10.34771370590603,0.03529411764705882,"(5, 7)","(16, 32)",0.9
0.972019713157145,0.023529411764705882,"(6, 7)","(8, 32)",1
